epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,247.686,0.91641,0.70384,1.21818,0.35709,0.4,0.3533,0.14849,2.70242,2.71881,3.43039,0.00051245,0.00051245,0.00051245
151,249.268,0.74229,0.60798,1.1332,0.38682,0.41462,0.36847,0.14841,2.72148,2.68074,3.46217,0.0005075,0.0005075,0.0005075
152,250.893,0.78362,0.63855,1.1117,0.39142,0.41439,0.36473,0.14778,2.67106,2.76874,3.37892,0.00050255,0.00050255,0.00050255
153,252.471,0.65799,0.55314,1.0815,0.44433,0.40347,0.37019,0.15525,2.57448,2.76502,3.27767,0.0004976,0.0004976,0.0004976
154,254.095,0.71154,0.59062,1.12515,0.43574,0.40347,0.38385,0.16792,2.4696,2.86295,3.15627,0.00049265,0.00049265,0.00049265
155,255.679,0.67961,0.5505,1.06442,0.51034,0.40347,0.39759,0.16907,2.45234,3.07718,3.13006,0.0004877,0.0004877,0.0004877
156,257.283,0.66528,0.53443,1.03786,0.6053,0.43472,0.41798,0.17135,2.44839,2.90425,3.10248,0.00048275,0.00048275,0.00048275
157,258.878,0.6883,0.58865,1.07656,0.49993,0.40347,0.354,0.16249,2.4525,2.66546,3.13769,0.0004778,0.0004778,0.0004778
158,260.466,0.64554,0.53151,1.05853,0.47268,0.46597,0.39429,0.17707,2.50583,2.45752,3.27204,0.00047285,0.00047285,0.00047285
159,262.075,0.73366,0.63255,1.10131,0.50171,0.49171,0.42902,0.18827,2.5186,2.24523,3.31245,0.0004679,0.0004679,0.0004679
160,263.684,0.73109,0.60232,1.08888,0.44836,0.44994,0.37015,0.17268,2.53752,2.18395,3.28067,0.00046295,0.00046295,0.00046295
161,265.306,0.71281,0.58127,1.07145,0.46343,0.41018,0.3819,0.17684,2.56083,2.2772,3.26068,0.000458,0.000458,0.000458
162,266.911,0.65498,0.54226,1.04166,0.42351,0.45008,0.41619,0.17713,2.59529,2.33947,3.25751,0.00045305,0.00045305,0.00045305
163,268.488,0.68414,0.56338,1.07672,0.36213,0.5148,0.4294,0.16904,2.5902,2.42302,3.27975,0.0004481,0.0004481,0.0004481
164,270.112,0.64179,0.50176,1.02767,0.47295,0.56926,0.46497,0.18614,2.45967,2.37727,3.21225,0.00044315,0.00044315,0.00044315
165,271.692,0.7146,0.57328,1.08967,0.41405,0.60278,0.47863,0.18424,2.40891,2.36113,3.15229,0.0004382,0.0004382,0.0004382
166,273.298,0.61571,0.57147,1.01403,0.40529,0.54028,0.43572,0.16875,2.37553,2.39035,3.13989,0.00043325,0.00043325,0.00043325
167,274.918,0.67347,0.54339,1.06058,0.39137,0.44921,0.41934,0.17118,2.38316,2.45901,3.1141,0.0004283,0.0004283,0.0004283
168,276.562,0.70685,0.64228,1.10521,0.44528,0.39698,0.41747,0.16733,2.42794,2.47326,3.1587,0.00042335,0.00042335,0.00042335
169,278.164,0.67536,0.56739,1.07366,0.44305,0.4,0.41233,0.1625,2.4295,2.43731,3.13771,0.0004184,0.0004184,0.0004184
170,285.9,0.68786,0.5682,1.10976,0.42339,0.44267,0.39052,0.16326,2.44621,2.41432,3.13149,0.00041345,0.00041345,0.00041345
